fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC25004523,2025-08-19 00:00:00,BLUE HILL AVE,DORCHESTER,2121,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,Unknown,,37.0,,,0,"At about 9:00 AM on 08/19/2025 while assigned to the B103D Officers conducted a T/S for VALS (Obstructing Traffic 90/18-A6-S7) on MA REG: XXXat XXXXXX Hill Avenue which resulted in a written warning. Operator: XXX DOB: XX/XX/XXXX Officers spoke to XXXwho stated that he was driving his friend's car (XXX DOB: XX/XX/XXXX(Prior 94c, Prior Trafficking) and that he was picking up his children. Please note that Officers observed XXXto be trembling, shaking, and sweating throughout the entirety of their interaction. Officers also observe XXXto be on his phone texting an individual to “Bring the child Q-Tips outside”. Officers conducted a CJIS inquiry of XXXwhich yielded negative results for an active Drivers License (DRIVERS LICENSE: SUSPENDED). Upon Officers making this observation Officers issued an exit order to XXXcalled for a tow over the radio and conducted an inventory search, to no avail. Please note that while conducting the inventory search of the vehicle Officers located numerous empty baggies and exotic marijuana packaging to be in the glove box, as well as around the vehicle. Officers also observed the entire backseat of the vehicle to be loose and able to be taken off completely without any significant effort. Officers also observed numerous plastic panels inside of the vehicle to be removed. When asked about why the car is like this, XXXreplied “the police messed it up” in the past. XXXstated to Officers that his friend could drive his car and that she could be on scene in a timely manner. XXXDOB: XX/XX/XXXXarrived on scene and was able to legally park the vehicle. CJIS inquiry revealed XXXto have an active drivers license. XXXwas then released, and proceeded to walk into XXXXXX. Please note that within 3 minutes of Officers finishing their stop, two unknown individuals were seen to be operating the aforesaid vehicle. BWC activated. FIO to associate XXXwith vehicle. B103D (DeLeon Jr/ R. Soto)"
FC25004527,2025-08-19 00:00:00,,BOSTON,2118,Stopped,Probable Cause," Body Worn Camera, Homeless",,Male,White,Not of Hispanic Origin,39.0,Thin,Light,1,"The officer was on a routine patrol in the area of Harrison Avenue and East Newtown when he observed a male subject, later identified asXXX(DOB XX/XX/XXXXwalking in the middle of Harrison Avenue, obstructing traffic. The officer instructed Mr. XXXto move to the sidewalk, but he refused and continued to walk in the street. Concerned for his safety, the officer stopped Mr. XXXfrisked him for weapons, and conducted a CJIS inquiry, which yielded negative results. Mr. XXXBOP has multiple drug possession charges. He was FIO’D and released. Hassan (D621F)"
FC25004509,2025-08-19 00:15:00,TALBOT AVENUE,DORCHESTER,2124,Observed,Intel, Victim Stabbed,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,50.0,,,0,"Officers observed M/V of interest, 2010 Nissan Versa (MA: XXXparked in the rear of XXXTalbot Ave, Dorchester. Vehicle was unoccupied. Officers noticed door panels to be tampered with and drivers door missing door handle. Vehicle in connection to a stabbing at XXXBlue Hill Ave (I#252058902). Registered owner,XXX (DOB: XX/XX/XXXXis thought to be the suspect in the stabbing case. An arrest warrant is being sought after for XXXlives at XXXTalbot Ave #XXX. B-2 detectives notified. FIO for intel/condition of motor vehicle. H102A (Zammito/D. Foley)"
FC25004511,2025-08-19 01:15:00,JETTE CT,BOSTON,2135,Encountered,Encounter, Body Worn Camera,,Male,Black,Not of Hispanic Origin,20.0,,,0,"KK02A while on code 19 in the Fidelis area, observed XXX with a group of other juvenile aged males and females in the area of BLDG XXXJette Ct. Shortly after observing the group, the group dispersed from the area and officers were engaged in conversation by another unidentified male in the area of XXXJette Ct. XXXapproached and also engaged officers while smoking marijuana in officer’s presence. Officers informed both that they were in a known high crime area and encouraged both to return home. Both males appeared to be juvenile aged and refused to provide dates of birth. Second male refused to provide his name to officers. Both males insisted on recording officers on their cell phones and demanded names and badge numbers which were provided. Officers recorded the encounter on body worn cameras (P250401240). KK02A (Giblin and Mckinnies)"
FC25004513,2025-08-19 07:15:00,,ROXBURY,2118,Stopped,Probable Cause," Encampment Response, Homeless, Drugs",,Male,Black,Hispanic Origin,44.0,Medium,Light Brown,0,"At about 7:15 am, on Tuesday, 8/19/25, Officer Lajara, while on patrol in the area of Washington Street & Thorndike Street, stopped Mass & Cass affiliate XXXOfficer Lajara observed XXXstanding on the sidewalk holding a used glass pipe, commonly used to smoke crack cocaine, and a syringe. Mr. XXXwas informed that he and his partner,XXX, had received a couple’s shelter placement at the Envision Hotel. They were also provided storage bins through the city’s storage program and advised to pack their belongings and be ready for transport at 11:30 am."
FC25004512,2025-08-19 08:00:00,W CONCORD ST,BOSTON,2118,Encountered,Encounter," Drugs, Body Worn Camera, Homeless",,Female,White,Not of Hispanic Origin,30.0,Thin,,0,"About 8:00am on Tuesday, 08/19/25, Officer responded to a radio call for individuals using drugs in a park on XXXW Concord St. Officer observed the subject stumbling on her feet in the street with mumbleded speech struggling to keep her shirt on. Subject stated she stays in a shelter in the area and took drugs this morning. A resident in the area also advised the Officer she has appeared under the influence of drugs all morning in the area. Officers advised the subject to walk towards Boston Medical Center for treatment to which she agreed and walked away safely. Subject was cordial and honest with her information. CJIS Inquiry yielded negative results for warrants. Multiple Possession's of Class B on BOP BWC Activated"
FC25004514,2025-08-19 10:50:00,WASHINGTON ST,BOSTON,2108,Stopped,Probable Cause," Body Worn Camera, Drugs",,Male,White,,54.0,,,0,"Officers were dispatched to XXXWashington Street for a removal of 3 homeless individuals in the alley. Officers observedXXX (DOB XX/XX/XXXXsitting on the sidewalk in the alley way next to the fence. Officers observed a Natty Daddy opened, in a brown paper bag on the ground next to him. Officers informed XXXhe could not drink in public and poured it out. Officers have responded to removals before in the past in the same location involving XXX XXXis known to Officers to frequent the DTX area and has had numerous encounters with BPD. FIOE completed to document interaction. A103D Ganss / McDonough"
FC25004517,2025-08-19 11:40:00,BOYLSTON ST,BOSTON,2116,Stopped,Probable Cause, Body Worn Camera,,Male,White,Hispanic Origin,46.0,Heavy,Light,0,"About 11:40am on 08/19/2025, Officers conducted a subject stop inside the MBTA station atXXX Boylston St, Downtown Boston. Officers were able to identify the following individual: XXX- Multiple distribution conviction out of Lawrence District Court along with open distribution charges out of Boston District Court. XXXstated to officers that he's currently staying at the St. Francis House - XXXBoylston St. BWC activated. (Hiltunen/ Marchand)"
FC25004525,2025-08-19 12:59:00,NORTH ST,BOSTON,2109,Stopped,Reasonable Suspicion ," Homeless, Body Worn Camera",,Male,Black,Not of Hispanic Origin,28.0,Medium,,1,Officer Li while on a public safety detail made a subject stop ofXXX(DOB: XX/XX/XXXXXXX was attempting to take a security tag off of a item with a knife and a lighter by melting the top of the tag and then cutting through it to release the pinned portion. XXX fled and was arrested after a brief foot chase. Search of the XXXbag revealed 2 bricks that is commonly used for breaking into locations. FIO for intel.
FC25004519,2025-08-19 13:30:00,TOPLIFF ST,DORCHESTER,2122,Observed,Intel, Gang,,Male,Black,Hispanic Origin,19.0,Thin,Medium,0,"Officers observed XXXassociate) standing on the front steps ofXXX Topliff St. XXXwas wearing a white t-shirt and black sweatpants. Officers attempted to conduct a u-turn and engage XXXin conversation, but once back atXXX Topliff, XXXwas gone. Officers are aware of a recent shooting that took place on Bowdoin St and that the suspects possibly originated fromXXX Topliff. FIO'd for intel/associate with address. HK01D (E. Foley/D. Kennedy)"
FC25004526,2025-08-19 17:00:00,MINDEN ST,JAMAICA PLAIN,2130,Stopped,Reasonable Suspicion ," Gun, Body Worn Camera",,Male,Black,Not of Hispanic Origin,39.0,Thin,,1,"About 5:00pm, on Tuesday 08/19/2025 Officers Bradford and Rheault in the JK01F conducted a Subject Stop in front of XXXMinden Street, Jamaica Plain. Officers were patrolling the area of Bromley Heath (Mildred C Hailey Development) when they observed a male individual in front of XXXMinden Street adjust their shirt. When the male individual adjusted his shirt, Officers observed what they believed to be the handle nub of a firearm in his waistband. Officers exited their department motor vehicle and approached the male individual. Officers demanded the individual to raise his hands above his head to which he complied. Officers conducted a pat frisk of the male individual which resulted in the discovery of a Sig Sauer 9mm firearm in a holster on his waistband. Officers confiscated the firearm due to Officer Safety. Officers demanded the male individuals License To Carry (LTC) to which he complied and provided. This male individual was then identified as Mr.XXX DOB: XX/XX/XXXX Mr. XXXinformed Officers that he had just purchased the firearm last month. Officers conducted a CJIS Inquiry to confirm Mr. XXXLTC was active and the firearm showed the same serial number. CJIS confirmed that Mr. XXXhad an Active LTC and the serial number matched the firearm he had on his person. License Number: XXX Serial Number: XXX Mr. XXXwas cordial with Officers throughout the stop and began asking Officers questions regarding Firearm Safety as he had just purchased this firearm. Mr. XXXwas legally carrying the firearm in a holster on his person. Intel Purposes JK01F Bradford/Rheault"
FC25004530,2025-08-20 03:00:00,GENEVA AVE,DORCHESTER,2121,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,28.0,,,1,T/S AT XXXGENEVA AVE OF SOUTH CAROLINA TEMP TAG XXX(BLACK HONDA ACCORD) FOR EXPIRED REG DRIVER WAS XXX. XXXSTATED HE WAS NOT AWARE THE REG WAS EXPIRED.XXXCONTACTED OWNER VIA PHONE DURING STOP. VEHICLE WAS INVENTORIED BY OFFICERS. XXXSTATED HE WAS ONLY GOING DOWN THE ROAD AND HAD BEEN STOPPED BY POLICE RECENTLY AND WAS NOT INFORMED OF THIS ISSUE. DUE TO THE TIME OF NIGHT AND SHORT DISTANCE OF TRAVEL FOR XXXOFFICERS DECIDED TO ALLOW HIM TO TAKE THE VEHICLE AND INFORMED HIM TO FIX THE ISSUE ASAP. BK02A PICARELLO/BENT/S.O'LEARY
FC25004534,2025-08-20 08:00:00,MASSACHUSETTS AVE & MELNEA CASS BLVD,BOSTON,2119,Stopped,Probable Cause," Drugs, Homeless, Elderly",,Female,White,Unknown,56.0,,,0,"About 08:00AM, on Wednesday, August 20, 2025, Officers assigned to the D691D and the D693D in the area of Mass Ave and Melnea Cass Blvd observed XXXin a hunched position leaning against the fence holding a crackpipe and loading a metal filter into it. Officers observed several uncapped needles at her feet. Officers confiscated the illegal crackpipe and observed Ms. XXXto have pinpoint pupils. She stated that she had been in on and off treatment for most of the year. She stated that she has been homeless in the Mass and Cass area for the last 1.5 months and did not want to live like this any longer. She stated that she had a new grandchild and wanted to clean up for her family. Officers contacted XXX Boston Mayor's Officer Coordinated Response Team, and XXX Street Outreach. Officers walked Ms. XXXPATHS who stated they would assist with detox programs."
FC25004536,2025-08-20 08:15:00,MASSACHUSETTS AVE,BOSTON,2118,Observed,Encounter," Elderly, Drugs, Homeless",,Female,Black,Hispanic Origin,59.0,Medium,,0,"Officers assigned to Mass and Cass observed Ms.XXX in a wheelchair impeding foot traffic on the public sidewalk with her wheelchair. She is known to officers as a user of illegal substances and at risk due to her age. Officers observed her to have a crackpipe tucked into her right shirt sleeve. Officers observed her to have dilatated, rapid and repetitive hand movements, hurried incoherent speech, and appeared to be unbathed in soiled clothing. Officers advised her to seek shelter at Rosie's Place."
FC25004537,2025-08-20 11:57:00,,BOSTON,2118,Encountered,Encounter," Body Worn Camera, Drugs",,Male,Black,Unknown,39.0,,,0,"Officers encounteredXXX who was under the influence and thrashing on the sidewalk, unable to control his limbs. XXXhad his belongings strewn about the sidewalk. Officers, along with XXX from the CIT team attempted to have a casual conversation which XXXwas unable to do. EMS was called to evaluate XXXhowever, XXXwalked away. XXXdid say that his name was XXXand his true identity was later determined after the interaction. XXXhas an open Warrant for shoplifting."
FC25004539,2025-08-20 12:15:00,COLUMBUS AVE,ROXBURY,2119,Stopped,Probable Cause, Body Worn Camera,,Male,Black,Unknown,59.0,Medium,Dark Brown,1,"Arrested XXX for shoplifting from the Walgreens. XXXhas 134 on the BOP, with 12 guilty convictions for shoplifting. BOP consists of shoplifting, BE, armed robbery, abdw, rec stolen property and disorderly conduct. XXXis trespassed from Walgreens. Abrahamson"
FC25004540,2025-08-20 14:30:00,,BOSTON,2118,Stopped,Reasonable Suspicion ," Homeless, Body Worn Camera, Drugs",,Female,White,Not of Hispanic Origin,30.0,Thin,,1,"Officers assigned to Mass and Cass responded to a radio call for a woman in and out of traffic who appeared under the influence of drugs. Officers made contact with Ms. XXX who stated that she had been tired and needed to rest. She stated that she would like EMS because she felt like she had diabetes, had a sore arm and leg, but stated she was in good mental heath. Officers observed her to close her eyes and mumble unintelligible things at a low volume. Squad80 arrived on scene and evaluated her who stated that she did not need medical attention and refused hospital transportation. She stated that she needed a ride to Pine Street Inn. Officers provided a courtesy ride to the shelter due to concern for her ability to observe vehicle traffic. Duty supervisor notified. A Pat frisk of her clothing provided negative results for weapons. During transportation she continuously spoke to herself stating “nobody ever thinks I am pretty, they all have it so good, I always get the hard shit.” Officers observed her to start crying and her eyes roll. She avidly refused medical attention several times. Upon arrival at the Women’s Pine Street Inn, officers walked Ms. XXXinto the shelter and observed the staff to conduct an initial intake. Body worn cameras activated."
FC25004541,2025-08-20 14:51:00,DACIA ST,DORCHESTER,2125,Stopped,Reasonable Suspicion ," Juvenile, Body Worn Camera",,Male,Black,,11.0,,,1,"While on patrol near the intersection of Dalkieth Street and Howard Avenue, the VK23 observed three young males gesturing towards the officers as they were driving on Howard Avenue. As the officers drove slowly toward the males, the three split up and began running away. P.O. MacPherson detained one individual dressed in all gray with a red baseball hat who refused to identify himself. P.O. Schain and BHA Sgt. Stevens pursued a second male who was ultimately caught at XXX Dacia Street with the assistance of Area B2 units. That male was identified as XXX. The third male was not located but was seen running down Balfour Street. A search of the suspect's flight path proved unsuccessful and the officers drove Mr. XXXback to his grandmother XXXXXXat XXX Balfour Street, apartment XXX. She informed the officers that the male who fled, as well as the male who refused to identify himself, had attempted to run into her apartment but she told them to leave. She was advised to contact the police if she found any illegal items that may have been discarded inside her residence."
FC25004542,2025-08-20 16:30:00,,BOSTON,2118,Stopped,Reasonable Suspicion ," Homeless, Body Worn Camera",,Male,White,Unknown,39.0,Thin,Light,0,"Officers responded to a report of a suspicious person at the intersection of W. Springfield Street and Shawmut Avenue. The caller reported a white male wearing a white hat, a black jacket, and carrying a white backpack, attempting to enter the victory garden. Officers observed a white male, later identified as XXX (DOB XX/XX/XXXXat the intersection of the above address, matching the description. Mr. XXXdenied trying to get into the victory garden. The officer attempted to conduct a CJIS inquiry on Mr. XXXbut was unable to do so due to CJIS not being operational. The officer conducted a CJIS check on Mr. XXXthe next day, which revealed that he had six outstanding default warrants from various Boston Municipal Courts. Mr. XXXwas released without further incident. Hassan (D621F)"
FC25004556,2025-08-20 17:49:00,GENEVA AVE,DORCHESTER,2121,Encountered,Reasonable Suspicion , Body Worn Camera,,Male,Black,Not of Hispanic Origin,25.0,,Medium Brown,1,"About 5:50 PM, on Wednesday, August 20, 2025, C-11 Officers responded to a radio call for a person with a gun at XXXGeneva Ave aptXXX, Upon arrival, XXXwas at the apartment door recording, while speaking with XXXinside the apartment, officers observed what appeared to be a black firearm with the grip and magazine sticking up in the top part of the dresser located directly in front of the main apartment door. The firearm was determined to be a toy gun with a painted black tip, with a slide that could extend backwards, and a magazine that could be ejected . Photo of toy gun added to FIO. P.O. D. Kennedy / H415F - FIO completed for officer safety."
FC25004573,2025-08-21 00:00:00,,BOSTON,2120,Stopped,Reasonable Suspicion , Body Worn Camera,,Male,Black,,26.0,,,1,"Officers were on patrol in the area of Melnea Cass Blvd, aware of a r/c for a Person with a Gun nearby on Eusitis St. Officers were aware the individual had fled in the direction of Harrison Ave. Officers were provided a description of a black male, black jacket, gray pants, white shoes. Officers observed a male matching this description walking down Melnea Cass, away from the area of the call. As Officers observed this individual, it did appear that he had his left arm pinned to his body. Officers exited their cruiser and conducted a frisk of the individual with negative results. The individual was identified as Mr.XXXCJIS inquiry revealed no criminal record. Mr. XXXstated that he had just gotten off of work nearby at Tropical Foods. Officers explained to Mr. XXXthe reason for their interaction and Mr. XXXwas extremely cooperative. BWC activated, FIO'd and released. (M. McDonough/Murphy/Watty-Niles/J. McDonough)"
FC25004586,2025-08-21 00:09:00,WASHINGTON ST,ROXBURY,2119,Stopped,Reasonable Suspicion ," Body Worn Camera, Shots Fired",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,24.0,Stocky,Dark,1,"About 0007 hours on Friday, August 22, 2025, B2 officers responded to XXXSeaver Street for a ShotSpotter activation for nine (9) rounds. Sgt. Det. DeVito was traveling on Washington Street toward Columbus Avenue when she observed a blue Honda traveling at a high rate of speed take a right from Cobden Street onto Washington Street. Sgt. Det. DeVito noted this was a likely path of travel from the area of the shots to avoid the major intersection. She also knew there had been two recent shootings on Cobden Street. She turned around and caught up to the vehicle as it took an abrupt left into the parking lot at XXXWashington Street. The car parked in the back of the lot and she observed the driver get out of the vehicle and appeared to be walking around his car looking at the passenger side. She requested units to assist stopping the occupant(s). BK01A (Dunn/Walsh), B412A (Abel), and B456A (Murphy) assisted. The driver, XXX(DOB: XX/XX/XXXXwas stopped quickly walking away from his vehicle as the officers pulled up. Sgt. Det. DeVito frisked him and no weapons were located. He said he was coming home from a work shift, which ended at 2300 hours. He said he drove straight down Washington Street from Forest Hills. Then he said he dropped off a coworker near Burger King in Dorchester near Fields Corner. Sgt. Det. DeVito checked with the officers at XXXSeaver Street and determined they had not found ballistic evidence, damage, or witnesses. The 911 caller did not describe anyone leaving the scene. XXXwas FIO'd and released. At 0159 hours officers and detectives returned to XXXSeaver Street for ballistic damage to the residence from the early incident."
FC25004551,2025-08-21 08:00:00,MASSACHUSETTS AVE,BOSTON,2118,Encountered,Probable Cause," Drugs, Homeless",,Male,Black,Not of Hispanic Origin,45.0,Thin,,0,"The officer assigned to Mass and Cass observed Mr. XXXXXXin a hunched position leaning against a light pole and falling over at XXXMassachusetts Ave. The officer attempted to wake Mr. XXXfor about a minute. Mr. XXXstated that the did not need EMS and would walk into XXXAlbany Street. The officer observed him to have dilated pupils, several open sores on his hands and legs, and to be unsteady on his feet. Mr. XXXrefused further officer assistance or services."
FC25004552,2025-08-21 08:19:00,MASSACHUSETTS AVE & ALBANY ST,BOSTON,2118,Encountered,Probable Cause," Homeless, Drugs",,Male,Black,Not of Hispanic Origin,46.0,Thin,,0,"The officer assigned to Mass and Cass observed Mr. XXX holding onto an electrical box at the intersection of Mass Ave and Albany St without a shirt on. The officer approached and Mr. XXXfell backwards from the curb into traffic but landed on his feet. He appeared unsteady on his feet, had rapid and repetitive arm movements, unintelligible speech, dilated pupils, and his eyes had been rolling around and not focusing. He appeared to be unbathed and have a small laceration to the right side of his mouth with a white foamlike substance forming around it. The officer directed him onto the sidewalk, and he put a shirt on. The officer asked if he had thought anymore about seeking treatment, he avidly refused EMS and voluntary drug treatment options. The officer provided him with a water bottle and directed him inside of XXXAlbany St to sit inside of the air-conditioning. Body worn camera activated."
FC25004553,2025-08-21 09:52:00,SOUTHAMPTON ST,ROXBURY,2118,Observed,Intel," Homeless, Drugs",,Male,Unknown,Unknown,35.0,Thin,Medium Brown,0,"About 09:30 HRS on 8/21/2025 Officers Matos T617, and Jackson T616 observed XXX in front of XXXSouthampton Street. Mr. XXXwas shirtless and appeared to be under the influence of a controlled substance wandering aimlessly staring at the ground."
FC25004559,2025-08-21 09:55:00,EUSTIS ST,ROXBURY,2119,Stopped,Probable Cause," Gang, Juvenile",,Male,Unknown,Hispanic Origin,16.0,Thin,Medium Brown,1,YVSF intel - VK23 XXX was placed under arrest for two outstanding firearm warrants. During booking he self-admitted to XXX affiliation.
FC25004557,2025-08-21 10:50:00,MASSACHUSETTS AVE & MELNEA CASS BLVD,BOSTON,2119,Stopped,Probable Cause," Drugs, Homeless, Body Worn Camera",,Male,White,Hispanic Origin,35.0,Medium,Medium,0,"The officer assigned to Mass and Cass observed Mr. XXX at the intersection standing with a group of about 4-5 unknown persons. The officer observed Mr. XXX turn his back to the officer and stick out his right arm to toward the group, upon turning back he had a closed right hand with his arm extended. The officer approached and the group separated. Mr. XXX opened his right fist and white residue fell onto the ground. The officer observed Mr. XXX to have a white foamlike substance on both corners of his mouth, dilated pupils, shaky hands, while unsteady on his feet. Mr. XXX avidly refused voluntary treatment and medical services."
FC25004563,2025-08-21 13:20:00,,DORCHESTER,2125,Stopped,Probable Cause, Drugs,,Male,White,Not of Hispanic Origin,55.0,,Light,0,"On todays date, Officers were in the area of Annabel and Columbia Rd on a sperate investigation when Officer Neely observed XXXapproach a black male wearing all black, with a shiesty covering his face, and a fanny pack across his chest. Officer Neely observed a hand to hand transaction, believing a drug deal just took place. XXXwalked towards KFC with a cupped fist, consistent with holding drugs. XXXwas stopped and threw small crumbs of crack cocaine into the corner of the KFC parking lot, closest to the 7/11. XXXstated the kid gave him a sample and threw it when he was stopped by the officer. FIO and release. Officer Neely was unable to retrieve the drugs as it was thrown in a dirt pile, in the corner of this lot, that the homeless use as a restroom. Invest on going."
FC25004570,2025-08-21 13:25:00,BENNINGTON ST,EAST BOSTON,2128,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,30.0,,,1,R/C by Rockland Trust Bank for two suspicious masked persons in Gray Subaru Impreza MA REG XXXparked by XXXSaratoga Street. Bank also reported an armored vehicle was due to arrive. Contact by officers revealed operator as XXX was wearing a white balaclava inside vehicle upon contact with officers. A second mask (old school hockey/Jason mask) was observed attached to a rear seat headrest. XXXwas otherwise alone in vehicle. XXXhad recent (08/19/2025) arraignments for B&E motor vehicle out of Chelsea. No previous contact with Boston reported. XXXtold officers he was looking for a quite place to listen to his music as he had recent problems in his Chelsea neighborhood. Officers note the MV had 160 previous inquires by surrounding departments. No department requested the vehicle to be held.
FC25004569,2025-08-21 16:55:00,BOYLSTON ST & FAIRFIELD ST,BOSTON,2116,Encountered,Reasonable Suspicion , Body Worn Camera,,Male,White,Not of Hispanic Origin,40.0,Stocky,Light,0,"Officer responded to a radio call for a Larceny In Progress at XXXBoylston Street. Lululemon staff stated that a female walked into the store and went to the mens section before leaving the store. Lululemon stated that they were familiar with the female party. Lululemon stated that there was also a male party with the female who did not go into the store. While playing the area for the suspect, the officers enounter a male party who matched the description of the male that was with the female. The officers were able to identify the male party as XXX(DOB XXXstated that he did not go into the Lululemon store but his girlfriend he identified as XXX (DOB XX/XX/XXXXdid. Prior to officers stopping XXXhe was on the phone with XXXXXXstated that he did not know where XXXgo and that he was lost. CJIS iquiry yield to negative results for any warrants. XXXwas FIO’d and released. BWC Activated."
FC25004583,2025-08-22 00:00:00,,BOSTON,2125,Observed,Reasonable Suspicion ,,Suv (sport Utility Vehicle),Unknown,,,,,,0,"Observed Officers were canvasing the area of Hamilton Street in search of a stolen MV (MA Reg XXXWhile driving down Hamilton Street towards Columbia Road officers observed (MA Reg XXXslowly driving down Bellevue Street towards them. Upon seeing officers, the vehicle immediately sped around them at a high rate of speed and fled down Hamilton Street where it took a right on Bowdoin Street. Officers were unable to see the operator or number of occupants in the vehicle. FIOE to associate the vehicle with the area due to a recent increase in recovered stolen motor vehicles around the aforementioned location. H103D (Horan/Millane)"
FC25004579,2025-08-22 00:07:00,BEACON ST,BOSTON,2108,Encountered,Encounter, Body Worn Camera,,Male,White,Not of Hispanic Origin,66.0,Thin,,0,"Officers responded to a radio call for a person sleeping in the alley between XXXand XXXBeacon Street. Upon arrival the officer observed XXXsleeping in the alley. XXXhad cardboard boxes spread out and even though it was not enclosed, it did appear to be an encampment. XXXdeclined any services and ride to a shelter. XXXwas advised he could not return to this location as it was a private alley."
FC25004576,2025-08-22 01:00:00,,BOSTON,2118,Observed,Encounter," Body Worn Camera, Homeless, Section 35",,Male,Black,Not of Hispanic Origin,41.0,,,0,"About 1:15 AM 08/22/25, Officers observedXXX in the area of Massachusetts Avenue and Harrison Ave screaming and acting erratic. Officers are aware of an active section 35 on XXXissued on August 20, 2025, with an expiration date of August 26, 2025, at 4:30 PM. Subject observed wearing bright red sweatpants, white short sleeve polo shirt, and black sneakers. Photo attached."
FC25004577,2025-08-22 04:47:00,BOSTON ST,DORCHESTER,2125,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,Black,,23.0,,,0,"4:47am on 08/22/25 Officers Martin and McCarthy F201A stopped XXX near XXXBoston Street, who was observed running away from RI REG XXXa Gray Tesla. The vehicle had the trunk open with no owner nearby. Officers did not see if XXXwas inside of the vehicle. XXX was with another male who gave the name XX/XX/XXXXOfficers could not verify XXXidentity."
FC25004578,2025-08-22 05:25:00,,BOSTON,2118,Stopped,Probable Cause," Homeless, Body Worn Camera",,Male,Black,Unknown,42.0,,,1,"Officers responded to a radio call for a Person with a Gun at the XXXSouthampton Street shelter. Suspect description was a black male with dreadlocks, shirtless, wearing khaki pants, carrying a black bag. Officers observed a male matching the description, later identified as XXX, sitting on the sidewalk at the corner of Southampton and Atkinson St. Pat frisk of the suspect and his bag yielded negative results. Suspect negative for warrants. FIO'd for Officer awareness. Martin/McCarthy F201A"
FC25004580,2025-08-22 09:30:00,ATKINSON ST,ROXBURY,2118,Observed,Probable Cause," Drugs, Homeless",,Male,White,Not of Hispanic Origin,34.0,,,0,"At about 9:30 am, on Friday, 8/22/25, Officer Lajara observed XXXin front of the Engagement Center on Atkinson Street. Mr. XXXhad been sectioned on 6/17/25 because of unsafe drug use (putting his hand in used sharps containers) and not taking his medication as prescribed. He appeared to be under the influence and was not open to voluntary services at this time."
FC25004591,2025-08-22 09:54:00,WESTVIEW WAY,DORCHESTER,2124,Stopped,Probable Cause," Moped, Body Worn Camera, Gang, Juvenile",,Male,Black,Not of Hispanic Origin,16.0,Thin,,1,"XXX (16 y.o) was arrested inside Franklin Field after stealing a moped in the area of Mattapan Square (252069478). XXXis aXXXand has an open gun case in Dorchester Court. The moped was believed to possibly have been involved in a prior person shot incident in B-3 (252067676). After speaking with XXXmother, he was referred to Youth Connect. C. Adams/Harrington"
FC25004581,2025-08-22 11:15:00,WENTWORTH ST,DORCHESTER,2124,Stopped,Probable Cause," Body Worn Camera, Warrant Arrest, Juvenile",,Male,Black,Hispanic Origin,13.0,,,1,Officers placed XXX under arrest at XXXWentworth St Apt XXX FIO'd to associate XXXwith the aforementioned address. HK01D (E.Foley/Vraibel) H103D (Horan/Millane)
FC25004587,2025-08-22 11:45:00,LA GRANGE PL,ROXBURY,2116,Stopped,Encounter, Body Worn Camera,,Male,Black,Not of Hispanic Origin,25.0,Thin,,0,"Officers responded to a radio call for an investigate person at XXXLaGrange (The Glass Slipper) and stopped XXXOfficers are familiar with XXXfrom previous interactions XXX& I2520655300). When stopped, XXXmaintained a consistent demeanor from previous interactions, where he is covered in blood from a laceration or mark, and he refuses to explain what occurred. XXXwas also intoxicated during the interaction. XXXstated to Officers he had lost his phone again, which is consistent with each encounter with XXXOfficers inquired as to if XXXneeded EMS to which he stated No, and that he was going to go home. Staff at the Glass Slipper was able to retrieve XXXphone (which he left behind inside) and XXXleft the area. A103A (Lockwood/Li)"
FC25004589,2025-08-23 00:00:00,WARRENTON ST,BOSTON,2116,Stopped,Encounter, Body Worn Camera,,Male,Black,Not of Hispanic Origin,25.0,Thin,,0,"Officers responded to a call for a disturbance at XXXWarrenton Street (Venu Nightclub) where officers encounteredXXX. Officers encountered XXXthe night prior at XXXLaGrange (The Glass Slipper) where he was kicked out and attempting to fight the bouncers over a lost phone. Officers spoke to XXXwho had a laceration on his forehead, as well as blood coming out of his left ear. XXXappeared intoxicated and did not want to tell officers what occurred. The Bouncers at Venu stated XXXhad attempted to gain entry, was denied, and attempted to fight them. XXXtold officers he lost $2,000 inside of Venu, however as stated previously, he never made entry into Venu. This is the third instance officers have encountered XXXoutside of a nightclub where he had gotten into a physical altercation and he has stated he has lost/had stolen his phone/wallet/money. XXXis very confrontational with officers and declines any assistance, including EMS/Police Reports. A103A (Lockwood/Li)"
