fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC25005775,2025-10-27 11:12:00,CENTER PLZ,BOSTON,2108,Stopped,Probable Cause,Bicycle,,Male,White,,61.0,,,0,"Traffic stop on NY Reg XXXOperated by XXX He was illegally stopped in a bicycle lane and a cyclist had blocked his way with his bicycle, to ensure he was aware that he should not stop in bicycle lanes. There was a heated argument. All parties were separated. Mr. XXXwas verbally warned about the dangers of blocking bicycle lanes. All parties left on their own accord."
FC25005778,2025-10-27 12:30:00,CITY HALL PLZ,BOSTON,2203,Encountered,Encounter,Body Worn Camera,,Male,Unknown,Unknown,21.0,,,0,"Officers encountered the following subject at XXX City Hall Plaza, Downtown. XXXDOB XX/XX/XXXX- open cases out of Malden District Court for receiving stolen property (motor vehicle) , attempted larceny, and destruction of property. XXXBOP consists of B&E, larcenies, carrying dangerous weapons (brass knuckles/knives), assault and battery. Officers observed XXXstanding at the benches adjacent to government center MBTA station. XXXstated to officers that he was downtown hanging out with ""friends"". XXXstated he is currently working for amazon but recently got arrested for allegedly stealing a car which might effect his employment. XXXstated he is currently homeless and bounces around North shore towns. This is officers first interaction with XXX FIOE'd to link XXXto the Downtown area. McCullough/Bowman (AK0XXXD)"
FC25005778,2025-10-27 12:30:00,CITY HALL PLZ,BOSTON,2203,Encountered,Reasonable Suspicion,Body Worn Camera,,Male,Unknown,Unknown,21.0,,,0,"Officers encountered the following subject at XXX City Hall Plaza, Downtown. XXXDOB XX/XX/XXXX- open cases out of Malden District Court for receiving stolen property (motor vehicle) , attempted larceny, and destruction of property. XXXBOP consists of B&E, larcenies, carrying dangerous weapons (brass knuckles/knives), assault and battery. Officers observed XXXstanding at the benches adjacent to government center MBTA station. XXXstated to officers that he was downtown hanging out with ""friends"". XXXstated he is currently working for amazon but recently got arrested for allegedly stealing a car which might effect his employment. XXXstated he is currently homeless and bounces around North shore towns. This is officers first interaction with XXX FIOE'd to link XXXto the Downtown area. McCullough/Bowman (AK0XXXD)"
FC25005779,2025-10-27 14:30:00,E SPRINGFIELD ST,BOSTON,2118,Encountered,Reasonable Suspicion,Body Worn Camera,,Male,White,Not of Hispanic Origin,40.0,,,0,Officers encounteredXXX behind XXXE Springfield Street with two other unidentified males. XXXhas a history of drug offenses but was negative for warrants. XXXwas informed of the no trespassing area and left without incident.
FC25005781,2025-10-27 15:20:00,WASHINGTON ST,BOSTON,2108,Observed,Reasonable Suspicion,Body Worn Camera,,Female,Black,Hispanic Origin,35.0,Heavy,Medium,0,Officers responded to a radio call for a larceny in-progress at XXXWashington Street (Marshalls) Downtown Boston. Officers spoke with Marshalls security who stated a known shoplifter XXXDOB XX/XX/XXXXwas inside the store attempting to steal hair products. Security stated they approached XXXwho eventually gave back all of the items in her possession. Security staff stated that XXXhas been informed numerous times that she is trespassed from the store and is not allowed back. XXXhas a history of shoplifting and larceny related crimes in the area. XXXhas several open cases out of Boston District court for the above mentioned offenses. Security stated that XXXleft the store and headed towards Downtown Crossing.
FC25005788,2025-10-27 16:43:00,CAMDEN ST,ROXBURY,2118,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Hispanic Origin,27.0,,,1,"About 4:43 PM, on Monday, October 27th, 2025, Officer Nigrelli (D621F) and Officer Jean (D623F) responded to a radio call for a person with a gun at XXXCamden Street. The suspect was identified as XXXand was stopped and frisked by officers. No firearm was recovered. Officers were informed by the victim (XXX) that the suspect was banging on her car window. While knocking on her window, the suspect had his hand in his pocket and then pulled his hand out. Upon pulling his hand out, he began making a hand signal in the shape of a firearm. Officers released the suspect and obtained his information for FIOE purposes."
FC25005790,2025-10-27 17:00:00,,BOSTON,2118,Encountered,Encounter,"Homeless, Body Worn Camera",,Female,White,Not of Hispanic Origin,37.0,Medium,Light,0,Officers assigned to NEST Team encountered XXX criminally trespassing on a residence front entry way at the corner of E Springfield St & Washington St. Officers conducted a CJIS inquiry on XXXand it revealed that she had no outstanding warrants. Officers offered XXXservices which she declined. XXXinformed the officers that she would go to Boston Medical Center for a slew of medical issues. Officers FIOE XXXand released her. DK01F (Crowley & McDonough)
FC25005791,2025-10-27 18:41:00,NORTHAMPTON ST,ROXBURY,2118,Stopped,Reasonable Suspicion,"Gun, Homeless, Body Worn Camera",,Male,Black,Hispanic Origin,27.0,,,1,"On 10/27/25 at approximately 4:46pm, several District 4 Officers responded to a radio call for a Person with a Gun in the area of XXXCamden St (I252091011). In this incident a light skin black male with dreadlocks and wearing a grey sweatsuit threatened to shoot individuals, with no firearm being shown. This male was stopped nearby at Shawmut Ave and Camden St and was identified as Mr.XXX. A pat-frisk of Mr. XXXas well as a canvass of the area was negative for a firearm. Mr. XXXdisplayed erratic behavior during this encounter, at one point shouting out to a female walking by as if he knew her. This individual clearly appeared to have no knowledge of who Mr. XXXwas. Additionally, Mr. XXXstated that he is originally from North Carolina and is now homeless in the Boston area, seeking services that the city provides. Mr. XXXcontinued to inform Officers that he is a drug user and did appear to display signs of an individual who may be under the influence of narcotics. At approximately 6:49pm, Officers Martinez and McNeil (D101F) were flagged down by a female at nearby XXXNorthampton St, informing Officers a male tried to pull her out of her vehicle. The description provided of the suspect, as well as these concerning behaviors, matched that of Mr. XXX. District 4 Officers began to canvass the area for the suspect from this incident and while doing so, another 911 call was entered in the area of XXXHarrison Ave for a male ""doing gun gestures"". This individual also matched the description of Mr. XXX. Shortly after, Officers Sandoval and Zanini (D425F) were able to stop the individual from this incident who was in fact Mr. XXX. At this time, a ""Bring Back"" was conducted with the victim from Northampton St who did positively identify Mr. XXX. While awaiting the start of the ""Bring Back"" procedure, Mr. XXXdisplayed concerning behavior, making numerous references to Officers Department issued firearms, as well making a statement along the lines of ""I'm going to give you a reason to shoot me"". Mr. XXXwas aggressive with Officers, at times appearing to attempt to break free while being detained, as well as initially being non-compliant while being placed in the back of a marked cruiser. FIO conducted to document Mr. XXXs aggressive and concerning behavior, as well as for Officer safety purposes. DK01F (McDonough/Crowley)"
FC25005792,2025-10-27 18:50:00,,BOSTON,2111,Encountered,Intel,Body Worn Camera,,Male,Black,Not of Hispanic Origin,25.0,Medium,Light Brown,0,"Officers observed XXX (DOB XX/XX/XXXXstanding on the corner of Tremont Street and Temple Place at about 6:50 P.M. on October 27, 2025. Officers are aware that XXXhas pled guilty to multiple dockets XXX& XXXfor drug distribution charges that both occurred on Temple Place. As part of XXXsentence he agreed to a 18 month probation period that lasts until December 24, 2026. As part of that probation XXXwas ordered to ""stay away from place of offense"". Officers spoke with XXXwhile standing at the intersection of Temple Place and Tremont Street. XXXacknowledged that he was not supposed to be on Temple Place as part of his probation. XXXinformed Officers that he was headed to the Boston Common to get on the Orange Line MBTA station. Officers are aware that there is no orange line train station in the Boston Common. Interaction was capture on Body Worn Cameras (P250531109) Gorman/Petruzziello/Rooney"
FC25005787,2025-10-27 19:15:00,,BOSTON,2111,Observed,Intel,,,Male,White,Not of Hispanic Origin,28.0,Medium,Light,0,Officers patrolling A1 encountered XXX XX/XX/XXXXXX. wearing a hooded sweatshirt & shiesty mask. XXXappeared to be walking around a group who appeared to be drug users. XXXwas cordial with officers during the encounter. XXXstated that he is no longer using drugs. Officers are aware XXXhas a history around firearms and drugs. Fio for intel VK14
FC25005800,2025-10-27 19:24:00,ATHERTON ST,JAMAICA PLAIN,2119,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,28.0,Obese,Freckled,0,"About 7:24 PM, Monday, October 27th, 2025, Officers Rheault and Bradford in the JK01F performed a traffic stop on MA REG XXX for an improper turn at the corner of Washington St and Columbus Ave. XXX the driver and registered owner of MA REG XXX made an improper turn cutting off a lane of traffic to make a right turn on a red arrow. Officers initiated the traffic stop, XXXwas cordial, officers gave XXXa written warning. XXXhas open Drug and Firearm cases and is currently on probation. FIOE for intel placing the subject in the vehicle and in the location."
FC25005789,2025-10-27 21:26:00,ADAMS ST,DORCHESTER,2122,Stopped,Reasonable Suspicion,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Unknown,42.0,Obese,Dark,1,"TS (Improper U-Turn) Officers were on random patrol when they observed a white Honda Accord (MA Reg XXXparked on the corner of Adams Street and Arcadia Street. A CJIS query revealed the vehicle to have 47 recent inquiries, two of which had remarks of, "" BRANDISHED FIREARM "" and ""STOP AND HOLD BOLO FIREARM SHOWN"" out of Somerville. Officers then observed the vehicle conduct an illegal U-turn over the double yellow line. Officers then observed the vehicle to pull over in the area of XXXAdams Street prior to being stopped. Officers conducted a traffic stop and approached the vehicle where the operator was identified asXXX (ABPO, ABDW, and VAL's). XXXwas hesitant to retrieve his registration from the glove box when asked, appeared to be breathing at a rapid pace, was continuously fidgeting with his thumbs, and became very concerned at the presence of additional officers who arrived on scene. Officers ordered XXXto exit the vehicle to which he complied without incident. Officers conducted a pat frisk for weapons of XXXperson and immediate reaching area in the vehicle yielding negative results. BPD Operations informed officers that Somerville no longer had interest in the vehicle and XXXwas released forthwith. Citation issued. H701F (Horan/Cornish) & H702F (Ruane/Dineen)"
FC25005795,2025-10-28 03:45:00,,BOSTON,2115,Observed,Encounter,Body Worn Camera,,Male,Asian,Not of Hispanic Origin,42.0,,,0,"About 3:45 am on Tuesday 10/28/2025, Officers Powell and Martinez in the D103A observed a male matching the description from an earlier peeping tom call in public alley 818, Boston. Officers observed a taller light skinned male wearing a blue hoodie, black beanie, khaki pants, and work boots walking down a cut through alley from Symphony Rd. to public alleyXXX The male was identified by MA picture driver's license as XXX DOB XX/XX/XXXXMr. XXXwas walking at a fast pace down the alley. Officers observed Mr. XXXto be breathing heavy and when asked, Mr. XXXstated he had just walked from where he parked his car. He stated he parked it in a 2 hour parking spot near Symphony Rd. Mr. XXXclarified that he parked in a 2 hour spot over ""near the church."" Mr. XXXstated he is a carpenter and was working at a job at ""Lagos"" the building ""over the Mass Pike."" Mr. XXXstated he worked for Boston Carpenter Union XXX Mr. XXXleft the area and headed down public alley XXXtowards Westland. Officers observed three motor vehicles registered to Mr. XXXa black Audi, a grey Chevrolet Colorado, and a black Land Rover. Once Mr. XXXleft the area, Officers checked the area that he stated he parked and did not observe any of the three motor vehicles registered to Mr. XXXto be parked in that area. Body cameras were activated."
FC25005796,2025-10-28 12:55:00,MAVERICK SQ,EAST BOSTON,2128,Stopped,Reasonable Suspicion,"Homeless, Body Worn Camera",,Male,Black,Not of Hispanic Origin,31.0,Medium,Dark Brown,1,"About 12:55 AM on Tuesday 10/28/25 Officer Hooker in the GT55D responded to a radio call for Investigate possible drug traffic at XXXMaverick SQ, East Boston. Upon arrival the suspect identified as (XXX DOB XX/XX/XXXXwas standing in front of Burger King soliciting people. The Officer exited the cruiser to make contact with the suspect. The suspect was standing with both hand in his pocket. They suspect had a fanny pack/ purse style bag partially exposed under his jacket. The suspect was asked to remove his hands from his pockets. Due to the suspects body language and mannerisms, the suspect was briefly detained. The suspect was wearing stolen merchandise with security tags still intact. Upon a frisk of the suspect two CVS brand bottles of melatonin and a small amount of cannabis was in his bag. The suspect stated "" I'm homeless just trying to get money so I can eat Officer"" The suspect was notified that he will be verbally trespassed from The Burger King and refrain from soliciting in front of the establishment. The suspect went into the MBTA Blue Line station and left the area."
FC25005816,2025-10-28 13:21:00,TONAWANDA ST,DORCHESTER,2124,Stopped,Reasonable Suspicion,,Suv (sport Utility Vehicle),Male,White,Hispanic Origin,37.0,Thin,,1,"Under the direction of S/D. Champagnie, members of the Drug COntrol Unit detailed to District B3, were in the area of Callender St and Boyden St, Dorchester, MA, conducting a drug investigation. On Tuesday October 29, 2025 at about 01:15 PM, members of the B3 DCU while conducting a drug investigation in the area mentioned above did observe a black Jeep bearing Mass Reg XXXarrive in the area. Officers further observed an unknown male exit a location which will be omitted due to an ongoing drug investigation exit the omitted location and proceed to the front drivers side of said M/V. The unknown male was further observed leaning into the front driver's side and and then leaning back out of the front driver's side door. Officers further observed said male then receiving an unknown amount of US currency from the driver of said M/V. Said male was then observed reentering the omitted location and said M/V begin to leave the area. Officers requested assistance via BPD Channels #3 & #6 with conducting a threshold with the operator of said M/V. Said M/V was stopped in the area of #XXX Tonawanda St, Dorchester. The operator was then identified as one,XXX (DOB XX/XX/XXXXXXX was untruthful with the Officers of his whereabouts prior to police interaction. When asked if he was in possession of any drugs or weapons, XXX informed the Officers he was in possession of marijuana and pointed to a black backpack that was located in the front passenger seat of said M/V. XXX was then asked to step out of said M/V and was then pat frisked for any drugs or weapons to no avail. Officer Leon looked inside of the backpack that was located in the front passenger seat and did observe a medium clear plastic containing a green leafy substance believed to be marijuana, a digital scale and packaging material. No items were recovered by the Officers for evidentiary purposes. XXX was FIO'ed and released from the scene. This investigation is still ongoing."
FC25005797,2025-10-28 13:45:00,RIVER ST,HYDE PARK,2126,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Hispanic Origin,16.0,Thin,Light,1,"Officers conducted a subject stop in front XXXRiver St, onXXX XX/XX/XXXX Officers were in the area of River and Edgewater Drive due to numerous community complaints. Officers on directed patrol observed a male walking on River St away from Mattapan Square with his hands appear to be securing something into the front of his waist band area. Officers observed the male look over his shoulder toward the area of XXXRiver St approximately 7 times while continuing to walk away from the area and not moving his hands from his waist area. Officers found this behavior to alarming due to the quantity firearm violence that has plagued this area, specifically believing that the male was in possession of a weapon in his waist area. Officers proceeded to conduct a U-Turn in order to speak with the male who was immediately confrontational with Officers when they tried to speak with him. Officers observed the male to continue to not remove his hands from his waist area and swear at Officers as he proceeded to back down an unknown driveway. Officers exited their cruiser and conducted a frisk of the male yielding negative results. As Officers made contact with the male, and immediately recognized the male to beXXX, who Officers have had numerous interactions with and are aware that XXXhas been present during multiple incidents involving firearms, and known to associate with XXXn recent months. Officers inquired if XXXwanted an explanation of the reason for the stop which he ignored Officers and continued to swear at them. CK01D (O'Connor / Griffiths / Harrington)"
FC25005798,2025-10-28 17:15:00,,BOSTON,2118,Stopped,Reasonable Suspicion,"Body Worn Camera, Homeless",,Male,White,Hispanic Origin,40.0,Thin,Light,0,"About 5:00 PM, on Tuesday, October 28th, 2025, Officer Nigrelli assigned to the D621F observed multiple people approach a male on Harrison and E Lenox Street. Officers stopped the suspect later identified as XXX on Washington Street and E Lenox. When questioned about the people approaching him he stated that he was just waiting for his girlfriend. A CJIS inquiry yielded no active warrants at this time. Previous arraignments include the following: Distribute Class C."
FC25005799,2025-10-28 17:51:00,CENTRE ST,JAMAICA PLAIN,2130,Observed,Reasonable Suspicion,"Gang, Juvenile",,Male,Unknown,Not of Hispanic Origin,13.0,,,0,"About 5:51 Tuesday, October 28th, 2025, while patrolling the area of Mildred C. Hailey Apartments Officers Rheault and Bradford in the JK01F noticed a green laser pointing against XXXCentre St. Officers are aware that laser attachments are commonly used on Firearms, Officers then observed XXX shining a laser at their cruiser. Officers then attempted to locate and stop XXX to no avail after losing sight of him. Officers around the area earlier in the day said it could possibly be a flashlight. FIOE for Officers safety."
FC25005802,2025-10-28 18:29:00,POMPEII ST,ROXBURY,2119,Encountered,Reasonable Suspicion,"Body Worn Camera, Drugs, Homeless",,Female,Black,Hispanic Origin,41.0,Thin,,0,"Officers encountered XXXin the area of XXXPompeii Street, Roxbury. XXXis a known drug user and upon seeing Officers, placed both hands into her backpack which was on the ground in front of her. XXXwas cooperative and stated she was packing her belongings. XXXfully opened her bag to reveal multiple makeup and other hygiene products. XXXleft the area on foot. YD270 (Charles-Sampson) YD271 (Freeman) YD272 (Lukas) YD273 (Scott)"
FC25005812,2025-10-28 18:45:00,NEWBURY ST,BOSTON,2116,Observed,Intel,,Passenger Car/ Automobile,Female,Unknown,,,,,0,"While assigned to the D4 Shoplifting initiative, officers observed a group of individuals who appeared to be engaged in shoplifting inside of Alo at XXX Newbury Street. All parties eventually left the store without shoplifting, with two of the parties entering a vehicle which was parked on Dartmouth Street in a suspicious location. A CJIS inquiry on the vehicle revealed 22 recent inquiries, including areas of Natick, Braintree, Quincy and Framingham. Guerini/Urso/Dizoglio"
FC25005804,2025-10-29 00:26:00,SELDEN ST,DORCHESTER,2124,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Hispanic Origin,14.0,,,1,"Officers were in the area of Morton St. and West Selden St when they observed a moped occupied two times blow through the red light and go up Selden St at a high rate of speed. Officers were able to get behind the moped in hopes to conduct a traffic stop. Upon seeing officers unmarked cruiser the operator of the moped immediately pulled onto the sidewalk in hopes to evade officers. Officers immediately exited the cruiser, and a brief foot pursuit ensued. Officers were able to detain XXX (DOB: XX/XX/XXXXWhile speaking with XXXhe stated that he is affiliated with XXXnd also stated that he lives in the development as well. Officers were unable to identify the driver, but XXXstated that his first name was XXXOfficers were able to bring XXXhome at XXXCrown Point. FIO'd to document encounter. Youth Connect Notified. CK02A (McPherson, O'Neill, Calabrese) C901 (Sgt. McDonough)."
FC25005810,2025-10-29 01:50:00,,BOSTON,2118,Stopped,Probable Cause,Body Worn Camera,,Male,White,Hispanic Origin,37.0,Thin,Medium,0,"About 1:50PM on Wednesday 10/29/25, Officers Benson and Keenan in the D621D were patrolling Public Alley No. 716 which is known for frequent trespassers and drug use. Officers made contact withXXX who was sitting on an outside staircase. Mr. XXXstated that he was there meditating. It should be noted that there are numerous no trespassing signs in the area. A CJIS inquiry revealed no active warrants. Mr. XXXhad multiple B/E charges and an unlawful possession of a firearm charge on his BOP. BWC Activated."
FC25005813,2025-10-29 10:30:00,DORCHESTER AVE,SOUTH BOSTON,2127,Observed,Intel,Gang,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,35.0,Medium,Light Brown,0,"About 10:30am on 10/29/25, Boston Housing Police working a paid detail at Dorchester Ave and Fr. Songin Way observed XXX(DOB: XX/XX/XXXXoperating a black 2024 Kia Soul (NJ reg: XXXThe vehicle is a rental registered to PV Holding Corp. FIO to XXX with the vehicle. Wirkkala (Z437)"
FC25005815,2025-10-29 17:12:00,,BOSTON,2116,Stopped,Reasonable Suspicion,,,Male,Black,,62.0,,,1,"About 5:12pm on Wednesday, October 29, 2025, PO Vilvalex along with Sgt. Stoddard stopped and spoke with XXX (DOB. XX/XX/XXXXat the corner of Braddock Park and Columbus Ave, Boston. PO Vilvalex informed XXXof his Miranda Rights from a printed Miranda Card, to which XXXstated that he understood. Officers informed XXXof their observations leading up to XXXbeing stopped. Officers informed XXXthat they observed him get off of his bicycle and enter the front passenger seat of MA REG. XXXa black 2022 KIA K5 Sedan parked at the corner of Massachusetts Ave and Washington St. (Seven 11) Officers informed XXXthat moments later they observed him exit the motor vehicle and begin to make his way down Mass Ave. Officers informed XXXthat officers have conducted numerous drug investigations in the area of Mass Ave and Washington St, where drug dealers sometimes use their motor vehicle to deliver drugs to their buyers. Due to the actions of all parties involved officers informed XXXthat they believed that a drug transaction had occurred between him and the operator of the motor vehicle. XXXstated to officers that he met with the operator, and registered owner of the motor vehicle XXX (DOB. XX/XX/XXXXwho he works with. XXXstated that XXXbrought him his pay roll check and that he had no drugs on him. A search of XXXby PO Vilvalex yielded negative results for drugs, or drug paraphernalia. Officers released XXXforthwith."
FC25005814,2025-10-29 17:21:00,S RUSSELL ST,BOSTON,2114,Stopped,Probable Cause,"Homeless, Body Worn Camera",,Male,White,Not of Hispanic Origin,51.0,Thin,Light,0,"Officers responded to a radio call for a drunk causing a disturbance at XXXS Russell St. Upon arrival, Officers observed a male identified asXXX (DOB XX/XX/XXXXstanding on the sidewalk with tall boy natty daddy and a 40oz PBR on the sidewalk. Officers spoke with XXXwho was very intoxicated but cooperative and respectful. Officers informed XXXhe needed to pour out the little bit of alcohol he had left and leave the area. Officers inquired where XXXstays which he stated the Pine St Inn. XXXleft the area without issue. XXXprovided Officers with a prisoner ID card to identify himself. XXXBOP consists of ABDW/ADW, ABPO, Mal Destruction of Prop, Disorderly, Resisting, and City Ordinance Violations. FIOE completed to associate to the area and interaction. A202F Ganss / McDonough"
FC25005817,2025-10-29 19:59:00,LEGENDS WAY,BOSTON,2114,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Not of Hispanic Origin,22.0,Medium,Light,1,"About 7:59pm, Officers conducted as subject stop of XXX(DOB XX/XX/XXXXafter multiple observations inside of North Station. Officers were on patrol when they observed who they knew to be XXXstanding with an unknown tall Hispanic male outside of the doors of North Station. Upon observing officers, the pair quickly entered the station while XXXcontinuously looked over his shoulder in an alarmed manner with his hood up and a facemask on. Officer entered North Station where the two split up and XXXcontinued to walk around stopping at random kiosks and next to a food stand with no apparent business at any of them. XXXappeared to maintain a vigilant manner, continuously attempting to look over his shoulder at officers to see if they were looking at him. XXXkept his hands in his front pockets, pinned to his waistband. Officers are aware ofXXX history of Armed Robbery and ABDW and reasonably believed that he was carrying a weapon. Additionally, Officers did recall that they had observed XXXdays prior on 10/24 acting in the same manner on Causeway Street, just moments before the recovery of a firearm in the area. (I252090197) Officers conducted a stop of XXXwho stated that the other male was a long time friend who he had recently come back in touch with but was unable to say who it was. Officers asked XXXif he had an weapons on him to which he stated ""Hell no"". Officers conducted a pat frisk for weapons which yielded negative results. Officers explained to him the reason for the stop and their observations to which he understood. FIO'ed and released. AK02F/AK01F (Marchand/Hiltunen/Petruzziello/Gorman)"
FC25005820,2025-10-29 22:30:00,HANOVER ST,BOSTON,2113,Stopped,Reasonable Suspicion,"Homeless, Body Worn Camera",,Male,White,Not of Hispanic Origin,42.0,,,0,Officers responded to a disturbance at XXXHanover St. Officers observed a male known to them as XXX (DOB XX/XX/XXXXon the sidewalk matching the description given by operations. XXXis known to Officers to frequently consume alcohol and cause disturbances on Hanover St. Officers found an open pint of vodka in the back pants pocket of XXXand removed it from him and disposed of it. Officers gave XXXa courtesy ride back to XXXCourt St where he resides. FIOE completed to document interaction. A202F Ganss / McDonough
FC25005823,2025-10-30 11:36:00,,DORCHESTER,2122,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,,Not of Hispanic Origin,27.0,Medium,,0,"T/S of MA XXX(2018 GRAY BMW 330) at intersection of Mill Street at Ashland Street, Dorchester. Officer Leccese was monitoring the stop sign at the intersection of Everett Street at Mill Street, Dorchester. Officer Leccese observed MA XXXdrive quickly past the stop sign without any attempt to stop. Officer Leccese observed the vehicle slam onto the brakes as soon as they observed the Boston Police Department Marked Cruiser. Officer Leccese was going to attempt to stop the vehicle on Mill Street but observed the vehicle immediately attempt to go left and drive past Officer Leccese down Everett Street. Officer Leccese rolled down his window and informed the driver that he was going to be stopped for failure to stop at the stop sign. The operator stated ""Yo just give me a verbal I gotta get my son at school."" Officer Leccese carefully explained to the operator that he would not be able to request the outcome of the traffic stop as that was not the procedure of the department. Officer Leccese requested the operator drive the vehicle to Mill Street and Ashland Street where it would be safe to conduct the traffic stop. Officer Leccese met with the operator (later identified as XXXABDW/A/B) who was immediately hostile and stated that he stopped at the stop sign. Officer Leccese carefully explained that he was monitoring the stop sign at that location due to the heavy walking and pedestrian traffic in that immediate area as it is a densely populated neighborhood. Officer Leccese completed Massachusetts Uniform Citation XXX(90/9 STOP YIELD/FAIL) and provided a written warning to XXXin hand. XXXfilmed the duration of the interaction on his cell phone and asked Officer Leccese for his name and badge number. Officer Leccese courteously provided his name, ID number and badge as required by Boston Police Department Rules and Regulations. Officer Leccese conducted a CJIS Inquiry which indicated MA XXXhad 50 inquiries. The inquires indicated on 10/12/25 that Trooper Fredrick and Trooper McDonough of the Massachusetts State Police included a note that the vehicle operator displayed a firearm in traffic. Officer Leccese asked XXXif he had any knowledge of that event on 10/12/25. XXXstated ""nah I don't know nothing about no firearms. Gimme your name and badge number because I'm gonna go to the courthouse because I feel like you are gonna set a nigga up."" Officer Leccese again carefully explained that it was merely an inquiry into the notes in the CJIS recent inquires tab and that XXXwas free to go as he was given a written warning for the stop sign violation. FIO to associate XXXwith vehicle and area. Leccese (H435D)"
FC25005826,2025-10-30 14:22:00,DORCHESTER AVE,DORCHESTER,2124,Encountered,Reasonable Suspicion,Body Worn Camera,,Female,White,Not of Hispanic Origin,43.0,,,0,"While at CVS Pharmacy, XXXDorchester Ave, Dorchester on a past larceny report (I#252091955) was informed that there were currently (2) individuals in the store possibly shoplifting. These individuals were specifically pointed to by store staff. Individual was identified as XXXXX/XX/XXXXand her 16yr old (unnamed) daughter. XXXdenied this allegation and along with her daughter made their purchase/s and left the store without incident."
FC25005827,2025-10-30 15:55:00,E 7TH ST,BOSTON,2127,Encountered,Reasonable Suspicion,Body Worn Camera,,Male,White,Not of Hispanic Origin,46.0,,,0,Radio call for disturbance outside the Perry School XXXE Seventh). Multiple callers reported a male outside waving a broom around appearing to be under the influence. Officers made contact with XXX in the rear of XXXE Seventh. XXXstated that he was having a bad day but denied any mental health services at this time. XXXstated he would go back into his home at XXXE Seventh.
FC25005829,2025-10-30 17:04:00,,BOSTON,2119,Stopped,Reasonable Suspicion,"Body Worn Camera, Drugs",,Male,Other,Hispanic Origin,54.0,,,1,"Officers observedXXX on the sidewalk at Island and Mass Ave. XXXhad a crack pipe and was openly looking through his jacket in what appeared to be an effort to find drugs. Officers spoke with XXXwho was cooperative. Officers were also aware of an active section 35, but due to the time of day, were unable to act on it. YD270 (Charles-Sampson) YD272 (Lukas)"
FC25005830,2025-10-30 17:41:00,MASSACHUSETTS AVE,BOSTON,2118,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Not of Hispanic Origin,36.0,Thin,,0,Officers observedXXX hunched down near a group of bushes in front of an apartment building at XXXMass Ave. Officers approached XXXwho had been acting suspiciously for over 10 minutes. XXXstated he was waiting for the bus to go back to Somerville and was looking for cigarettes. FIO for documentation. YD270 (Charles-Sampson) YD272 (Lukas) YD273 (Scott)
FC25005828,2025-10-30 18:08:00,,BOSTON,2119,Encountered,Encounter,"Homeless, Drugs, Body Worn Camera",,Female,White,Not of Hispanic Origin,37.0,Thin,,0,"Officers were in the area of Island and Gerard when they went to check a group at the above intersection. While on foot, Officers observed XXX on her knees, face down in the grass. Officers assisted XXXand requested EMS. XXXeventually got up and declined EMS, walking back to a shelter. XXXappeared to be in poor health and is actively using heroin. YD270 (Charles-Sampson) YD272 (Lukas) YD273 (Scott)"
FC25005831,2025-10-30 20:15:00,CANAL ST,BOSTON,2114,Stopped,Reasonable Suspicion,"Body Worn Camera, Homeless",,Male,,Unknown,52.0,,,0,Officers responded to a radio call for a removal at XXXCanal St. Officers observed a man known to them as XXX(DOB XX/XX/XXXXlaying in front of XXXCanal St where there are no trespassing signs posted. Officers asked XXXto leave the area due to the signs. XXXappeared to be extremely intoxicated and there was an empty bottle of alcohol under him when he stood up. Officers have encountered XXXwhile he was intoxicated before in the past for other radio calls. FIOE completed to associate to the area. A102F Ganss / McDonough
FC25005833,2025-10-30 20:50:00,,DORCHESTER,2124,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Hispanic Origin,22.0,,,1,Officers received a radio call for a person with a gun at XXXJones Ave. Channel 3 dispatch stated the suspect was last seen on foot traveling towards Mascot St. Officers observed a male identified asXXX walk out from behind a white box truck at Mascot & Ballou that matched the description. XXXstated he was on his way home from work and pointed to his house. Pat-frisk for weapons yielded negative results.
FC25005842,2025-10-31 00:00:00,,BOSTON,2114,Encountered,Encounter,"Body Worn Camera, Homeless",,Male,,Unknown,52.0,,,0,Officers encountered Mr.XXX(DOB: XX/XX/XXXXat Causeway Street and Friend Street with what appeared to be an open container in a brown paper bag. Mr. XXXis a known to Officers as Homeless and has been suspect of multiple 911 calls involving his alcohol consumption in public. Officers approached Mr. XXXand asked him if he was drinking to which he answered “not yet” and showed Officers the un opened bottle of alcohol. Officers advised Mr. XXXto not drink in public to which he agreed. FIOE for intel purposes and to associate to the area. A102F (McDonough/Ganss).
